trophospecies_id,n_lumped,sp_name,guild,family,sp_id,web_id,sp_no_prey,sp_no_preds,sp_ntp,sp_long_chain,sp_out_closeness,sp_in_closeness,guild_ntp,guild_out_closeness,guild_in_closeness
45,2,Phthiracarus longulus;Rhysotritia duplicata,Oribatida,Phthiracaridae;Euphthiracaroidae,351;517,SEW35,3,2,2.75,2.0,4.944444444444445,12.714285714285714,2.9242424242424248,1.8836587783956205,22.77684310638856
46,2,Steganacarus magnus;Chamobates subglobulus,Oribatida,Phthiracaridae;Chamobatidae,365;499,SEW35,2,2,3.0,2.0,4.944444444444445,11.125,2.9242424242424248,1.8836587783956205,22.77684310638856
47,1,Tectocepheus velatus alatus,Oribatida,Tectocepheidae,372,SEW35,1,0,2.0,1.0,0.0,89.0,2.9242424242424248,1.8836587783956205,22.77684310638856
49,1,Tachypodoiulus niger,Diplopoda,Julidae,399,SEW35,4,2,2.8333333333333335,2.0,4.684210526315789,8.9,2.8333333333333335,5.765182186234817,8.9
50,1,plants,Basal,Plants,401,SEW35,0,6,1.0,0.0,0.89,0.0,2.1440737121317883,0.979689123225365,21.56224992955762
51,1,roots,Basal,Roots,402,SEW35,0,11,1.0,0.0,0.689922480620155,0.0,2.1440737121317883,0.979689123225365,21.56224992955762
52,1,root exudates,Basal,Roots,403,SEW35,0,6,1.0,0.0,0.6496350364963503,0.0,2.1440737121317883,0.979689123225365,21.56224992955762
53,1,mykorrhiza,Basal,Fungi,404,SEW35,2,19,2.0,1.0,0.839622641509434,44.5,2.1440737121317883,0.979689123225365,21.56224992955762
54,1,saphrophytes,Basal,Fungi,405,SEW35,1,23,2.0,1.0,0.8090909090909091,89.0,2.1440737121317883,0.979689123225365,21.56224992955762
55,1,bacterivor nematodes,Basal,Nematoda,406,SEW35,1,26,3.0,2.0,1.2714285714285714,17.8,2.1440737121317883,0.979689123225365,21.56224992955762
56,1,fungivor nematodes,Basal,Nematoda,407,SEW35,2,26,3.0,2.0,1.2714285714285714,11.125,2.1440737121317883,0.979689123225365,21.56224992955762
57,1,root feeding nematodes,Basal,Nematoda,408,SEW35,2,26,2.0,1.0,1.2714285714285714,44.5,2.1440737121317883,0.979689123225365,21.56224992955762
58,1,predatious nematodes,Basal,Nematoda,409,SEW35,6,26,3.6315789473684212,2.0,1.289855072463768,4.238095238095238,2.1440737121317883,0.979689123225365,21.56224992955762
59,1,omniv. Nematodes,Basal,Nematoda,410,SEW35,14,26,3.2413793103448274,1.0,1.289855072463768,6.846153846153846,2.1440737121317883,0.979689123225365,21.56224992955762
60,1,bacteria,Basal,Bacteria,411,SEW35,2,14,2.0,1.0,0.8018018018018018,44.5,2.1440737121317883,0.979689123225365,21.56224992955762
61,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414,SEW35,1,8,3.0,2.0,0.7807017543859649,17.8,2.1440737121317883,0.979689123225365,21.56224992955762
64,1,algae,Basal,Algae,415,SEW35,0,5,1.0,0.0,0.8811881188118812,0.0,2.1440737121317883,0.979689123225365,21.56224992955762
65,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416,SEW35,7,9,2.9,2.0,1.289855072463768,9.88888888888889,2.9,1.289855072463768,9.88888888888889
66,1,dead organic matter detritus,Basal detritus,detritus,417,SEW35,0,10,1.0,0.0,0.664179104477612,0.0,1.0,0.8556189640035119,0.0
67,1,Lasioseius lawrencei (ad),Mesostigmata,Podocinidae,423,SEW35,18,15,3.782608695652174,2.0,1.7450980392156863,2.282051282051282,3.702351698655598,1.9621930961370495,2.9537604807985236
68,1,Leioseius elongatus (ad),Mesostigmata,Ascidae,424,SEW35,16,16,3.8135593220338984,2.0,1.7115384615384615,2.4054054054054053,3.702351698655598,1.9621930961370495,2.9537604807985236
69,1,Lysigamasus runcatellus (ad),Mesostigmata,Pergamasinae,429,SEW35,27,19,3.8632478632478633,2.0,2.3421052631578947,1.8541666666666667,3.702351698655598,1.9621930961370495,2.9537604807985236
70,1,litter detritus,Basal detritus,detritus,442,SEW35,0,10,1.0,0.0,1.0470588235294118,0.0,1.0,0.8556189640035119,0.0
71,1,Urodiaspis shcherbakae (ad),Mesostigmata,Urodinychidae,451,SEW35,5,17,3.5882352941176467,2.0,2.0697674418604652,3.869565217391304,3.702351698655598,1.9621930961370495,2.9537604807985236
72,1,Maro minutus (ad),Araneae,Linyphiidae,467,SEW35,20,23,3.881720430107527,2.0,3.2962962962962963,1.3484848484848484,3.9380716480434046,6.813223372982731,0.9331939690964337
73,1,Julidae spec,Diplopoda,Julidae,486,SEW35,4,5,2.8333333333333335,2.0,6.846153846153846,8.9,2.8333333333333335,5.765182186234817,8.9
75,1,Mesaphorura jarmiliae,Collembola,Tullbergiidae,512,SEW35,5,6,3.5882352941176467,2.0,1.2361111111111112,3.869565217391304,2.98562324929972,1.520127682118692,17.920861095426314
77,1,Agonum sexpunctatum (juv),Coleoptera,Carabidae,538,SEW35,32,5,3.9423076923076925,3.0,6.846153846153846,0.6267605633802817,3.2866588704921162,5.778566811938379,24.45178045053867
78,1,Agonum spec. (juv),Coleoptera,Carabidae,539,SEW35,30,7,3.945945945945946,3.0,8.9,0.6054421768707483,3.2866588704921162,5.778566811938379,24.45178045053867
79,1,Liodidae,Coleoptera,Liodidae,549,SEW35,1,24,3.0,2.0,3.1785714285714284,29.666666666666668,3.2866588704921162,5.778566811938379,24.45178045053867
80,1,Leucoparyphus sp. (juv),Coleoptera,Stapylinidae,560,SEW35,28,22,3.8615384615384616,2.0,3.56,1.4126984126984128,3.2866588704921162,5.778566811938379,24.45178045053867
83,1,Scolopendrella sp./subnuda {m},Symphyla,Scolopendrellidae,719,SEW35,8,25,2.5,1.0,3.0689655172413794,11.125,2.5,3.0689655172413794,11.125
84,1,Elateridae sp1 (juv) {l},Coleoptera,Elateridae,724,SEW35,1,8,2.0,1.0,8.9,89.0,3.2866588704921162,5.778566811938379,24.45178045053867
85,1,Pergamasinae (juv) {s},Mesostigmata,Pergamasinae,735,SEW35,22,18,3.833333333333333,3.0,2.0697674418604652,1.934782608695652,3.702351698655598,1.9621930961370495,2.9537604807985236
86,2,Lumbricus rubellus (ad) {xxl};Lumbricus rubellus (juv) {xxl},Lumbricidae,Lumbricidae,743;744,SEW35,3,0,3.25,3.0,0.0,11.125,3.25,0.0,11.125
88,1,Linyphiidae cf Erigoniinae (juv) {m},Araneae,Linyphiidae,759,SEW35,19,24,3.8764044943820224,2.0,3.1785714285714284,1.4126984126984128,3.9380716480434046,6.813223372982731,0.9331939690964337
89,1,Xantholinus sp. (juv),Coleoptera,Stapylinidae,770,SEW35,27,23,3.854838709677419,2.0,3.423076923076923,1.435483870967742,3.2866588704921162,5.778566811938379,24.45178045053867
90,1,Nesovitrea hammonis,Gastropoda,Oxychilidae,813,SEW35,1,2,2.0,1.0,3.7083333333333335,89.0,2.0,3.3886494252873565,89.0
91,1,Nesovitrea hammonis juv,Gastropoda,Oxychilidae,814,SEW35,1,5,2.0,1.0,3.0689655172413794,89.0,2.0,3.3886494252873565,89.0
92,1,Staphylinidae spec,Coleoptera,Stapylinidae,858,SEW35,27,11,3.917293233082707,2.0,8.9,0.9081632653061225,3.2866588704921162,5.778566811938379,24.45178045053867
94,1,Molops piceus,Coleoptera,Carabidae,885,SEW35,25,1,4.032520325203253,3.0,0.0,0.5632911392405063,3.2866588704921162,5.778566811938379,24.45178045053867
95,1,Chrysomelidae spec juv,Coleoptera,Chrysomeldiae,896,SEW35,1,9,2.0,1.0,9.88888888888889,89.0,3.2866588704921162,5.778566811938379,24.45178045053867
96,1,Chilopoda spec,Chilopoda,Chilopoda spec,921,SEW35,41,6,3.965,3.0,8.090909090909092,0.7007874015748031,3.9669559585492227,8.495454545454546,0.6953549410974791
97,1,Apostenus fuscus,Araneae,Liocranidae,958,SEW35,29,9,3.9527027027027026,3.0,11.125,0.6357142857142857,3.9380716480434046,6.813223372982731,0.9331939690964337
98,1,Lycosidae spec juv,Araneae,Lycosidae,973,SEW35,32,6,3.962962962962963,3.0,7.416666666666667,0.6496350364963503,3.9380716480434046,6.813223372982731,0.9331939690964337
99,1,Dictynidae spec juv,Araneae,Dictynidae,979,SEW35,23,12,3.96,3.0,8.090909090909092,0.89,3.9380716480434046,6.813223372982731,0.9331939690964337
100,1,Xysticus erraticus,Araneae,Thomisidae,980,SEW35,28,4,4.007142857142857,3.0,5.933333333333334,0.5933333333333334,3.9380716480434046,6.813223372982731,0.9331939690964337
101,1,Zora spinimana,Araneae,Zordae,981,SEW35,30,8,3.953333333333333,3.0,9.88888888888889,0.6402877697841727,3.9380716480434046,6.813223372982731,0.9331939690964337
1,1,Ceratophysella denticulata,Collembola,Hypogastruridae,4,SEW36,3,16,3.4,2.0,1.5686274509803921,11.428571428571429,2.8653851540616246,1.5970964304329178,22.965782044042918
2,1,Folsomia quadrioculata,Collembola,Isotomidae,14,SEW36,1,16,2.0,1.0,1.5686274509803921,80.0,2.8653851540616246,1.5970964304329178,22.965782044042918
3,2,Isotomiella minor;Parisotoma notabilis,Collembola,Isotomidae,22;40,SEW36,4,12,3.2857142857142856,2.0,1.4285714285714286,8.0,2.8653851540616246,1.5970964304329178,22.965782044042918
4,1,Lepidocyrtus lanuginosus,Collembola,Entomobryidae,25,SEW36,1,14,2.0,1.0,1.6326530612244898,80.0,2.8653851540616246,1.5970964304329178,22.965782044042918
5,1,Lipothrix (Sphyrotheca) lubbocki,Collembola,Sminthuridae,26,SEW36,4,15,2.0,1.0,1.702127659574468,20.0,2.8653851540616246,1.5970964304329178,22.965782044042918
6,1,Megalothorax minimus,Collembola,Neelidae,27,SEW36,5,14,3.125,2.0,1.8181818181818181,7.2727272727272725,2.8653851540616246,1.5970964304329178,22.965782044042918
7,2,Mesaphorura sp.;Mesaphorura macrochaeta,Collembola,Tullbergiidae,28;691,SEW36,5,14,3.5882352941176467,2.0,1.8181818181818181,3.4782608695652173,2.8653851540616246,1.5970964304329178,22.965782044042918
8,1,Micraphorura absoloni,Collembola,Onychiuridae,33,SEW36,4,11,2.8333333333333335,2.0,1.509433962264151,8.0,2.8653851540616246,1.5970964304329178,22.965782044042918
10,1,Protaphorura armata,Collembola,Onychiuridae,42,SEW36,4,9,2.8333333333333335,2.0,1.5686274509803921,8.0,2.8653851540616246,1.5970964304329178,22.965782044042918
11,1,Lithobius sp4,Chilopoda,Lithobiidae,73,SEW36,33,11,4.0920245398773005,3.0,8.0,0.7079646017699115,4.121328854032087,5.568627450980393,0.6841991233771645
12,1,Schendyla nemorensis,Chilopoda,Schendylidae,77,SEW36,28,7,4.122302158273381,3.0,4.705882352941177,0.6666666666666666,4.121328854032087,5.568627450980393,0.6841991233771645
13,1,Pterostichus oblongopunctatus,Coleoptera,Carabidae,97,SEW36,17,1,4.175824175824175,3.0,0.0,0.5263157894736842,3.6286192391935477,10.631378617908881,11.497143979903692
14,1,Agriotes aterrimus (juv),Coleoptera,Elateridae,108,SEW36,1,11,2.0,1.0,7.2727272727272725,80.0,3.6286192391935477,10.631378617908881,11.497143979903692
15,1,Athous subfuscus (juv) {m},Coleoptera,Elateridae,113,SEW36,32,15,3.9121621621621623,3.0,4.0,1.2903225806451613,3.6286192391935477,10.631378617908881,11.497143979903692
16,1,Aleocharinae sp1 (juv),Coleoptera,Stapylinidae,130,SEW36,2,17,3.0,2.0,3.4782608695652173,10.0,3.6286192391935477,10.631378617908881,11.497143979903692
17,1,Atheta sp. (juv),Coleoptera,Stapylinidae,136,SEW36,27,18,3.886178861788618,3.0,3.2,1.4035087719298245,3.6286192391935477,10.631378617908881,11.497143979903692
18,1,Geostiba circellaris,Coleoptera,Stapylinidae,140,SEW36,23,14,3.976,2.0,4.705882352941177,1.0810810810810811,3.6286192391935477,10.631378617908881,11.497143979903692
19,1,Gnaphosidae (juv),Araneae,Gnaphosidae,173,SEW36,18,9,4.2,4.0,6.666666666666667,0.5970149253731343,4.055410749259395,5.383816684568564,0.92356161857258
20,1,Linyphiidae (juv),Araneae,Linyphiidae,178,SEW36,24,13,3.966666666666667,3.0,4.2105263157894735,1.095890410958904,4.055410749259395,5.383816684568564,0.92356161857258
21,1,Microneta viaria (ad),Araneae,Linyphiidae,180,SEW36,17,12,4.144329896907216,3.0,6.666666666666667,0.8695652173913043,4.055410749259395,5.383816684568564,0.92356161857258
22,1,Neobisium sp,Pseudoscorpiones,Neobisidae,182,SEW36,18,14,4.135922330097087,3.0,6.153846153846154,0.8888888888888888,4.135922330097087,6.153846153846154,0.8888888888888888
23,1,Phalangiidae (juv),Opiliones,Phalangiidae,185,SEW36,20,8,4.205357142857142,4.0,6.153846153846154,0.6106870229007634,4.205357142857142,6.153846153846154,0.6106870229007634
24,1,Tapinocyba insecta (ad),Araneae,Linyphiidae,189,SEW36,20,12,4.035714285714286,3.0,5.0,0.975609756097561,4.055410749259395,5.383816684568564,0.92356161857258
25,1,Hypoaspis aculeifer (ad),Mesostigmata,Hypoaspididae,213,SEW36,28,17,3.861788617886179,2.0,2.5,1.6326530612244898,3.7613873292012157,2.061970873531457,2.327188158712356
26,1,Leioseius bicolor (ad),Mesostigmata,Ascidae,214,SEW36,14,15,3.814814814814815,2.0,1.6326530612244898,2.2857142857142856,3.7613873292012157,2.061970873531457,2.327188158712356
27,1,Leptogamasus suecicus (ad),Mesostigmata,Pergamasinae,216,SEW36,20,15,3.8,2.0,1.8181818181818181,1.951219512195122,3.7613873292012157,2.061970873531457,2.327188158712356
28,1,Trachytes aegrota (ad),Mesostigmata,Trachytidae,242,SEW36,5,16,3.5882352941176467,2.0,2.2222222222222223,3.4782608695652173,3.7613873292012157,2.061970873531457,2.327188158712356
29,1,Uropoda minima (ad),Mesostigmata,Uropodidae,251,SEW36,5,12,3.5882352941176467,2.0,1.6,3.4782608695652173,3.7613873292012157,2.061970873531457,2.327188158712356
30,1,Uropoda minima (juv),Mesostigmata,Uropodidae,252,SEW36,5,13,3.5882352941176467,2.0,1.4814814814814814,3.4782608695652173,3.7613873292012157,2.061970873531457,2.327188158712356
31,1,Veigaia nemorensis (ad),Mesostigmata,Veigaiaidae,263,SEW36,29,16,3.8682170542635657,2.0,2.5806451612903225,1.6,3.7613873292012157,2.061970873531457,2.327188158712356
32,1,Veigaia nemorensis (juv),Mesostigmata,Veigaiaidae,264,SEW36,22,15,3.822222222222222,3.0,2.0,1.7391304347826086,3.7613873292012157,2.061970873531457,2.327188158712356
33,1,Achipteria coleoptrata,Oribatida,Achipteriidae,295,SEW36,1,1,2.0,1.0,3.8095238095238093,80.0,2.894047619047619,2.1207930540637308,18.25190682333539
34,1,Brachychthoniidae spp.,Oribatida,Brachychthoniidae,302,SEW36,4,0,2.6,2.0,0.0,10.0,2.894047619047619,2.1207930540637308,18.25190682333539
35,2,Chamobates cuspidatus;Chamobates voigtsi,Oribatida,Chamobatidae,307;308,SEW36,2,0,3.0,2.0,0.0,10.0,2.894047619047619,2.1207930540637308,18.25190682333539
37,3,Damaeus riparius;Phthiracarus laevigatus;Rhysotritia duplicata,Oribatida,Damaeidae;Phthiracaridae;Euphthiracaroidae,311;515;517,SEW36,3,3,2.75,2.0,4.2105263157894735,11.428571428571429,2.894047619047619,2.1207930540637308,18.25190682333539
38,1,Eniochthonius minutissimus,Oribatida,Eniochthoniidae,313,SEW36,3,0,3.0,2.0,0.0,8.88888888888889,2.894047619047619,2.1207930540637308,18.25190682333539
39,1,Eupelops hirtus,Oribatida,Phenopelopidae,315,SEW36,2,3,3.0,2.0,4.2105263157894735,10.0,2.894047619047619,2.1207930540637308,18.25190682333539
40,1,Oribatida juv.,Oribatida,,323,SEW36,9,6,3.4,2.0,1.25,3.8095238095238093,2.894047619047619,2.1207930540637308,18.25190682333539
41,1,Microppia minus,Oribatida,Oppiidae,331,SEW36,7,0,3.5,2.0,0.0,3.8095238095238093,2.894047619047619,2.1207930540637308,18.25190682333539
42,1,Nanhermannia nana,Oribatida,Nanhermanniidae,332,SEW36,3,2,3.0,2.0,4.0,8.88888888888889,2.894047619047619,2.1207930540637308,18.25190682333539
43,1,Nothrus silvestris,Oribatida,Nothridae,335,SEW36,8,3,3.458333333333333,2.0,4.2105263157894735,3.6363636363636362,2.894047619047619,2.1207930540637308,18.25190682333539
44,2,Oppiella nova;Suctobelbella spp.,Oribatida,Oppiidae;Suctobelbidae,338;625,SEW36,8,0,3.458333333333333,2.0,0.0,3.6363636363636362,2.894047619047619,2.1207930540637308,18.25190682333539
45,1,Oribatella calcarata,Oribatida,Oribatellidae,342,SEW36,4,2,2.6,2.0,4.0,10.0,2.894047619047619,2.1207930540637308,18.25190682333539
46,1,Tectocepheus velatus alatus,Oribatida,Tectocepheidae,372,SEW36,1,0,2.0,1.0,0.0,80.0,2.894047619047619,2.1207930540637308,18.25190682333539
47,1,plants,Basal,Plants,401,SEW36,0,4,1.0,0.0,0.8791208791208791,0.0,2.1440737121317883,0.9381424048328556,19.381797689489996
48,1,roots,Basal,Roots,402,SEW36,0,8,1.0,0.0,0.6557377049180327,0.0,2.1440737121317883,0.9381424048328556,19.381797689489996
49,1,root exudates,Basal,Roots,403,SEW36,0,5,1.0,0.0,0.547945205479452,0.0,2.1440737121317883,0.9381424048328556,19.381797689489996
50,1,mykorrhiza,Basal,Fungi,404,SEW36,2,22,2.0,1.0,0.8163265306122449,40.0,2.1440737121317883,0.9381424048328556,19.381797689489996
51,1,saphrophytes,Basal,Fungi,405,SEW36,1,24,2.0,1.0,0.8,80.0,2.1440737121317883,0.9381424048328556,19.381797689489996
52,1,bacterivor nematodes,Basal,Nematoda,406,SEW36,1,25,3.0,2.0,1.2121212121212122,16.0,2.1440737121317883,0.9381424048328556,19.381797689489996
53,1,fungivor nematodes,Basal,Nematoda,407,SEW36,2,25,3.0,2.0,1.2121212121212122,10.0,2.1440737121317883,0.9381424048328556,19.381797689489996
54,1,root feeding nematodes,Basal,Nematoda,408,SEW36,2,25,2.0,1.0,1.2121212121212122,40.0,2.1440737121317883,0.9381424048328556,19.381797689489996
55,1,predatious nematodes,Basal,Nematoda,409,SEW36,6,25,3.6315789473684212,2.0,1.2307692307692308,3.8095238095238093,2.1440737121317883,0.9381424048328556,19.381797689489996
56,1,omniv. Nematodes,Basal,Nematoda,410,SEW36,14,25,3.2413793103448274,1.0,1.2307692307692308,6.153846153846154,2.1440737121317883,0.9381424048328556,19.381797689489996
57,1,bacteria,Basal,Bacteria,411,SEW36,2,12,2.0,1.0,0.7619047619047619,40.0,2.1440737121317883,0.9381424048328556,19.381797689489996
58,3,flagelata;ciliata;amoeba,Basal,Protozoa,412;413;414,SEW36,1,7,3.0,2.0,0.7766990291262136,16.0,2.1440737121317883,0.9381424048328556,19.381797689489996
61,1,algae,Basal,Algae,415,SEW36,0,6,1.0,0.0,0.8602150537634409,0.0,2.1440737121317883,0.9381424048328556,19.381797689489996
62,1,enchitraeidae,Enchitraeidae,Enchitraeidae,416,SEW36,7,6,2.9,2.0,1.1267605633802817,8.88888888888889,2.9,1.1267605633802817,8.88888888888889
63,1,dead organic matter detritus,Basal detritus,detritus,417,SEW36,0,12,1.0,0.0,0.625,0.0,1.0,0.8253205128205128,0.0
64,1,Lysigamasus runcatellus (ad),Mesostigmata,Pergamasinae,429,SEW36,27,18,3.8547008547008548,2.0,2.4242424242424243,1.6666666666666667,3.7613873292012157,2.061970873531457,2.327188158712356
65,1,litter detritus,Basal detritus,detritus,442,SEW36,0,8,1.0,0.0,1.0256410256410255,0.0,1.0,0.8253205128205128,0.0
66,1,Vulgarogamasus kraepelini (ad),Mesostigmata,Parasitidae,460,SEW36,29,18,3.876923076923077,3.0,2.962962962962963,1.509433962264151,3.7613873292012157,2.061970873531457,2.327188158712356
67,1,Zercon cf peltatus (ad),Mesostigmata,Zerconidae,462,SEW36,19,16,3.7837837837837838,2.0,1.7777777777777777,2.0,3.7613873292012157,2.061970873531457,2.327188158712356
68,1,Zercon cf peltatus (juv),Mesostigmata,Zerconidae,463,SEW36,12,16,3.7906976744186047,2.0,1.6,2.5806451612903225,3.7613873292012157,2.061970873531457,2.327188158712356
69,1,Tapinocyba praecox (ad),Araneae,Linyphiidae,468,SEW36,22,15,3.9537037037037037,3.0,3.8095238095238093,1.1267605633802817,4.055410749259395,5.383816684568564,0.92356161857258
70,1,Julidae spec,Diplopoda,Julidae,486,SEW36,4,7,2.8333333333333335,2.0,5.333333333333333,8.0,2.8333333333333335,5.333333333333333,8.0
71,1,Nanhermannia elegantula,Oribatida,Nanhermanniidae,508,SEW36,3,2,2.75,2.0,4.0,11.428571428571429,2.894047619047619,2.1207930540637308,18.25190682333539
74,1,Pterostichus spec.,Coleoptera,Carabidae,543,SEW36,16,2,4.1764705882352935,3.0,80.0,0.5298013245033113,3.6286192391935477,10.631378617908881,11.497143979903692
76,1,Mesaphorura yosii,Collembola,Tullbergiidae,641,SEW36,5,10,3.5882352941176467,2.0,1.3559322033898304,3.4782608695652173,2.8653851540616246,1.5970964304329178,22.965782044042918
78,1,Pergamasinae (juv) {s},Mesostigmata,Pergamasinae,735,SEW36,23,15,3.833333333333333,3.0,2.1052631578947367,1.702127659574468,3.7613873292012157,2.061970873531457,2.327188158712356
79,1,Trachytes aegrota (juv) {s},Mesostigmata,Trachytidae,737,SEW36,5,15,3.5882352941176467,2.0,2.1621621621621623,3.4782608695652173,3.7613873292012157,2.061970873531457,2.327188158712356
80,1,Lumbricus rubellus (ad) {xxl},Lumbricidae,Lumbricidae,743,SEW36,3,0,3.25,3.0,0.0,10.0,3.25,0.0,10.0
81,1,Campodea sp {l},Diplura,Campodeidae,749,SEW36,27,12,3.9918032786885247,2.0,7.2727272727272725,1.0256410256410255,3.9918032786885247,7.2727272727272725,1.0256410256410255
82,1,Linyphiidae cf Erigoniinae (juv) {m},Araneae,Linyphiidae,759,SEW36,20,16,3.927083333333333,3.0,3.3333333333333335,1.1940298507462686,4.055410749259395,5.383816684568564,0.92356161857258
83,1,Xantholinus sp. (juv),Coleoptera,Stapylinidae,770,SEW36,29,17,3.9111111111111114,3.0,3.6363636363636362,1.3114754098360655,3.6286192391935477,10.631378617908881,11.497143979903692
84,1,Staphylinidae spec,Coleoptera,Stapylinidae,858,SEW36,21,10,4.129310344827586,4.0,7.2727272727272725,0.6299212598425197,3.6286192391935477,10.631378617908881,11.497143979903692
85,1,Brachyderinae spec,Coleoptera,Curculionidae,871,SEW36,2,7,2.0,1.0,5.333333333333333,40.0,3.6286192391935477,10.631378617908881,11.497143979903692
86,1,Carabidae spec,Coleoptera,Carabidae,875,SEW36,17,4,4.197802197802198,3.0,2.962962962962963,0.5633802816901409,3.6286192391935477,10.631378617908881,11.497143979903692
87,1,Oodes helipioides,Coleoptera,Carabidae,897,SEW36,21,7,4.178571428571429,3.0,5.714285714285714,0.6299212598425197,3.6286192391935477,10.631378617908881,11.497143979903692
88,1,Chilopoda spec,Chilopoda,Chilopoda spec,921,SEW36,28,5,4.149659863945578,3.0,4.0,0.6779661016949152,4.121328854032087,5.568627450980393,0.6841991233771645
89,1,Theridiidae juv spec,Araneae,Theridiidae,942,SEW36,19,11,4.160377358490566,4.0,8.0,0.6060606060606061,4.055410749259395,5.383816684568564,0.92356161857258
1,1,Deuteraphorura inermis,Collembola,Onychiuridae,8,SEW37,3,15,2.75,2.0,1.2386363636363635,15.571428571428571,2.8118288982259565,1.3214348462173284,36.067398362507056
2,1,Folsomia quadrioculata,Collembola,Isotomidae,14,SEW37,1,25,2.0,1.0,1.3132530120481927,109.0,2.8118288982259565,1.3214348462173284,36.067398362507056
3,1,Isotomiella minor,Collembola,Isotomidae,22,SEW37,4,22,3.2857142857142856,2.0,1.2386363636363635,10.9,2.8118288982259565,1.3214348462173284,36.067398362507056
4,2,Lepidocyrtus cyaneus;Lepidocyrtus lanuginosus,Collembola,Entomobryidae,24;25,SEW37,1,24,2.0,1.0,1.3625,109.0,2.8118288982259565,1.3214348462173284,36.067398362507056
6,1,Lipothrix (Sphyrotheca) lubbocki,Collembola,Sminthuridae,26,SEW37,4,26,2.0,1.0,1.4342105263157894,27.25,2.8118288982259565,1.3214348462173284,36.067398362507056
7,1,Megalothorax minimus,Collembola,Neelidae,27,SEW37,5,25,3.125,2.0,1.4931506849315068,9.909090909090908,2.8118288982259565,1.3214348462173284,36.067398362507056
8,1,Mesaphorura sp.,Collembola,Tullbergiidae,28,SEW37,5,25,3.5882352941176467,2.0,1.4931506849315068,4.739130434782608,2.8118288982259565,1.3214348462173284,36.067398362507056
9,1,Micranurida pygmaea,Collembola,Neanuridae,32,SEW37,5,24,3.5882352941176467,2.0,1.2823529411764707,4.739130434782608,2.8118288982259565,1.3214348462173284,36.067398362507056
10,1,Parisotoma notabilis,Collembola,Isotomidae,40,SEW37,4,21,3.2857142857142856,2.0,1.2247191011235956,10.9,2.8118288982259565,1.3214348462173284,36.067398362507056
11,1,Protaphorura armata,Collembola,Onychiuridae,42,SEW37,4,15,2.8333333333333335,2.0,1.2386363636363635,10.9,2.8118288982259565,1.3214348462173284,36.067398362507056
12,1,Lithobius curtipes {s},Chilopoda,Lithobiidae,60,SEW37,44,21,3.8817733990147785,6.0,1.981818181818182,0.6526946107784432,3.909533807997884,4.580650395356277,0.7604725014260286
13,1,Schendyla nemorensis,Chilopoda,Schendylidae,77,SEW37,48,10,3.9250936329588013,3.0,8.384615384615385,0.6728395061728395,3.909533807997884,4.580650395356277,0.7604725014260286
14,1,Scolopendrella sp./subnuda {s},Symphyla,Scolopendrellidae,81,SEW37,8,26,2.5,1.0,1.7301587301587302,13.625,2.5,1.7301587301587302,13.625
15,1,Notiophilus biguttatus,Coleoptera,Carabidae,92,SEW37,41,10,3.926829268292683,3.0,8.384615384615385,0.6449704142011834,3.3501085834573985,8.727993538557918,19.062223062926734
16,1,Pterostichus oblongopunctatus,Coleoptera,Carabidae,97,SEW37,30,2,3.912790697674419,3.0,109.0,0.5369458128078818,3.3501085834573985,8.727993538557918,19.062223062926734
17,1,Agriotes aterrimus (juv),Coleoptera,Elateridae,108,SEW37,1,17,2.0,1.0,1.4155844155844155,109.0,3.3501085834573985,8.727993538557918,19.062223062926734
18,1,Aleocharinae sp1 (juv),Coleoptera,Stapylinidae,130,SEW37,2,30,3.0,2.0,2.3191489361702127,13.625,3.3501085834573985,8.727993538557918,19.062223062926734
19,1,Atheta sp.,Coleoptera,Stapylinidae,135,SEW37,33,28,3.9214659685863875,3.0,2.2244897959183674,0.7898550724637681,3.3501085834573985,8.727993538557918,19.062223062926734
20,1,Atheta sp. (juv),Coleoptera,Stapylinidae,136,SEW37,35,34,3.880952380952381,5.0,2.658536585365854,0.6987179487179487,3.3501085834573985,8.727993538557918,19.062223062926734
21,1,Geostiba circellaris,Coleoptera,Stapylinidae,140,SEW37,32,26,3.927083333333333,3.0,2.1372549019607843,0.7841726618705036,3.3501085834573985,8.727993538557918,19.062223062926734
22,1,Habrocerus capillaricornis,Coleoptera,Stapylinidae,142,SEW37,31,27,3.924324324324324,3.0,2.18,0.7785714285714286,3.3501085834573985,8.727993538557918,19.062223062926734
23,1,Othius subuliformis,Coleoptera,Stapylinidae,149,SEW37,35,17,3.9050000000000002,2.0,1.4342105263157894,0.8134328358208955,3.3501085834573985,8.727993538557918,19.062223062926734
24,1,Othius sp. (juv),Coleoptera,Stapylinidae,150,SEW37,38,18,3.9004739336492893,2.0,1.4533333333333334,0.8320610687022901,3.3501085834573985,8.727993538557918,19.062223062926734
25,1,Tachyusa sp. (juv),Coleoptera,Stapylinidae,158,SEW37,36,33,3.8857142857142857,5.0,2.5952380952380953,0.7032258064516129,3.3501085834573985,8.727993538557918,19.062223062926734
26,1,Diplocephalus picinus (ad),Araneae,Linyphiidae,172,SEW37,31,20,3.9528795811518327,3.0,1.5352112676056338,0.7785714285714286,3.9411981410248544,4.459359885603361,0.7033920646281482
